State Code,County Code,Site Number,Address,State,County,City,Date Local,NO2 Units,NO2 Mean,NO2 1st Max Value,NO2 1st Max Hour,NO2 AQI,O3 Units,O3 Mean,O3 1st Max Value,O3 1st Max Hour,O3 AQI,SO2 Units,SO2 Mean,SO2 1st Max Value,SO2 1st Max Hour,SO2 AQI,CO Units,CO Mean,CO 1st Max Value,CO 1st Max Hour,CO AQI
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,2015-08-27,Parts per billion,12.833333,24.0,6,23,Parts per million,0.036083,0.056,9,54,Parts per billion,1.875,3.0,3,4.0,Parts per million,0.275,0.4,22,5.0
34,13,16,"LEXINGTON & E. FERRY STS., NEWARK",New Jersey,Essex,Newark,2002-09-30,Parts per billion,30.826087,52.0,8,49,Parts per million,0.009333,0.024,10,20,Parts per billion,2.173913,10.0,7,14.0,Parts per million,0.8,1.2,8,14.0
36,101,3,"8301 ACKERSON ROAD, Pinnacle State Park",New York,Steuben,Not in a city,2011-06-29,Parts per billion,0.029167,0.7,0,0,Parts per million,0.041542,0.049,0,42,Parts per billion,0.059091,0.4,0,0.0,Parts per million,0.1,0.1,0,1.0
11,1,43,"2500 1ST STREET, N.W. WASHINGTON DC",District Of Columbia,District of Columbia,Washington,2015-10-12,Parts per billion,18.7,34.3,8,32,Parts per million,0.025958,0.04,11,37,Parts per billion,1.891667,3.8,7,4.0,Parts per million,0.366667,0.5,0,6.0
6,13,1002,5551 BETHEL ISLAND RD,California,Contra Costa,Bethel Island,2002-08-27,Parts per billion,10.869565,21.0,6,20,Parts per million,0.033625,0.059,10,50,Parts per billion,3.227273,8.0,2,11.0,Parts per million,0.316667,0.4,6,5.0
21,67,12,"FAYETTE COUNTY HEALTH DEPT, 650 NEWTOWN PIKE",Kentucky,Fayette,Lexington-Fayette (corporate name for Lexington),2001-07-23,Parts per billion,17.73913,35.0,21,33,Parts per million,0.03425,0.058,10,49,Parts per billion,3.291667,12.0,7,17.0,Parts per million,0.0625,0.2,21,2.0
11,1,41,"420 34th Street N.E.,Washington, DC 20019",District Of Columbia,District of Columbia,Washington,2000-09-05,Parts per billion,20.869565,37.0,19,35,Parts per million,0.018292,0.037,10,31,Parts per billion,5.826087,18.0,16,26.0,Parts per million,0.858333,1.2,23,14.0
48,141,37,250 Rim Rd,Texas,El Paso,El Paso,2012-08-07,Parts per billion,7.216667,22.0,7,21,Parts per million,0.043833,0.065,10,67,Parts per billion,0.266667,0.6,9,0.0,Parts per million,0.125,0.2,8,2.0
42,3,10,CARNEGIE SCIENCE CENTER - 1 ALLEGHENY RD,Pennsylvania,Allegheny,Pittsburgh,2008-10-01,Parts per billion,11.333333,22.0,19,21,Parts per million,0.012583,0.017,20,14,Parts per billion,3.875,19.0,9,27.0,Parts per million,0.0125,0.1,0,1.0
48,201,416,7421 Park Place Blvd,Texas,Harris,Houston,2013-11-14,Parts per billion,23.708333,36.4,9,34,Parts per million,0.017,0.03,11,25,Parts per billion,3.4625,8.7,5,11.0,Parts per million,0.308333,0.4,1,5.0
23,3,1100,"8 NORTHERN ROAD, PRESQUE ISLE, ME 04769",Maine,Aroostook,Presque Isle,2014-07-20,Parts per billion,0.983333,3.0,1,3,Parts per million,0.018529,0.025,9,23,Parts per billion,0.125,0.2,7,0.0,Parts per million,0.166667,0.2,0,2.0
37,119,41,1130 EASTWAY DRIVE,North Carolina,Mecklenburg,Charlotte,2008-10-13,Parts per billion,11.875,30.0,20,28,Parts per million,0.018833,0.043,10,36,Parts per billion,0.516667,1.3,22,1.0,Parts per million,0.141667,0.5,23,6.0
33,15,18,150 Pillsbury Rd,New Hampshire,Rockingham,Not in a city,2015-06-23,Parts per billion,3.109524,7.4,7,7,Parts per million,0.037042,0.049,10,45,Parts per billion,1.504545,1.7,9,1.0,Parts per million,0.191667,0.2,0,2.0
42,3,8,"301 39th St, Pittsburgh, PA 15201 (Lawrenceville)",Pennsylvania,Allegheny,Pittsburgh,2010-10-03,Parts per billion,5.86875,8.3,16,8,Parts per million,0.011375,0.015,8,13,Parts per billion,1.743478,6.0,12,9.0,Parts per million,0.208333,0.3,0,3.0
36,103,9,57 DIVISION STREET,New York,Suffolk,Holtsville,2007-10-31,Parts per billion,13.583333,30.0,8,28,Parts per million,0.03375,0.047,13,40,Parts per billion,7.458333,14.0,8,20.0,Parts per million,0.3,0.6,7,7.0
6,37,1103,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,2000-03-08,Parts per billion,29.217391,37.0,19,35,Parts per million,0.010208,0.02,11,17,Parts per billion,0.086957,2.0,5,3.0,Parts per million,0.604167,1.2,23,14.0
39,35,60,E. 14TH & ORANGE,Ohio,Cuyahoga,Cleveland,2013-11-13,Parts per billion,9.217391,20.0,7,19,Parts per million,0.014042,0.02,0,17,Parts per billion,1.426087,17.6,5,24.0,Parts per million,0.183333,0.2,0,2.0
6,37,1103,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,2000-04-29,Parts per billion,34.869565,64.0,20,62,Parts per million,0.022542,0.049,10,42,Parts per billion,0.347826,2.0,6,3.0,Parts per million,0.7875,1.4,23,16.0
42,13,801,2ND AVE & 7TH ST,Pennsylvania,Blair,Altoona,2006-08-12,Parts per billion,7.166667,17.0,1,16,Parts per million,0.022917,0.042,10,36,Parts per billion,3.041667,8.0,8,11.0,Parts per million,0.05,0.1,0,1.0
24,5,3001,600 Dorsey Avenue,Maryland,Baltimore,Essex,2009-08-12,Parts per billion,7.25,18.0,5,17,Parts per million,0.036,0.051,11,43,Parts per billion,2.333333,11.0,18,16.0,Parts per million,0.266667,0.3,0,3.0
34,7,3,COPEWOOD E. DAVIS STS; TRAILER,New Jersey,Camden,Camden,2002-07-28,Parts per billion,14.625,24.0,23,23,Parts per million,0.040083,0.076,12,101,Parts per billion,9.5,30.0,23,43.0,Parts per million,0.35,0.5,0,6.0
6,67,2,"7823 BLACKFOOT WAY, NORTH HIGHLANDS",California,Sacramento,Not in a city,2010-04-15,Parts per billion,13.26087,32.0,22,30,Parts per million,0.028471,0.046,11,39,Parts per billion,0.0,0.0,0,0.0,Parts per million,0.3,0.5,1,6.0
42,17,12,ROCKVIEW LANE,Pennsylvania,Bucks,Bristol,2004-10-27,Parts per billion,18.73913,27.0,17,25,Parts per million,0.006333,0.016,8,14,Parts per billion,3.304348,7.0,16,10.0,Parts per million,0.525,1.1,22,13.0
6,19,11,"3727 N FIRST ST, FRESNO",California,Fresno,Fresno,2016-02-17,Parts per billion,13.813043,29.7,7,27,Parts per million,0.021208,0.032,21,30,Parts per billion,0.047826,0.2,13,0.0,Parts per million,0.370833,0.7,0,8.0
47,75,3,1741 HILLVILLE LOOP ROAD,Tennessee,Haywood,Not in a city,2003-03-13,Parts per billion,3.85,12.0,20,11,Parts per million,0.0375,0.051,11,43,Parts per billion,1.0,1.0,0,1.0,Parts per million,1.0,1.0,0,11.0
42,3,10,CARNEGIE SCIENCE CENTER - 1 ALLEGHENY RD,Pennsylvania,Allegheny,Pittsburgh,2000-04-06,Parts per billion,13.956522,37.0,22,35,Parts per million,0.032625,0.049,11,42,Parts per billion,8.875,20.0,7,29.0,Parts per million,0.220833,0.3,0,3.0
20,209,21,"1210 N. 10TH ST.,JFK RECREATION CENTER",Kansas,Wyandotte,Kansas City,2009-11-10,Parts per billion,10.541667,20.0,19,19,Parts per million,0.020792,0.031,11,26,Parts per billion,6.25,9.0,12,13.0,Parts per million,0.3,0.3,0,3.0
12,95,2002,MORRIS BLVD.,Florida,Orange,Winter Park,2011-02-01,Parts per billion,6.666667,16.0,7,15,Parts per million,0.025583,0.038,10,32,Parts per billion,0.0,0.0,0,0.0,Parts per million,0.379167,0.4,0,5.0
11,1,41,"420 34th Street N.E.,Washington, DC 20019",District Of Columbia,District of Columbia,Washington,2013-01-06,Parts per billion,18.708333,32.0,8,30,Parts per million,0.022958,0.034,13,29,Parts per billion,2.245833,3.2,11,4.0,Parts per million,0.345833,0.5,0,6.0
37,119,41,1130 EASTWAY DRIVE,North Carolina,Mecklenburg,Charlotte,2009-09-02,Parts per billion,6.625,20.0,6,19,Parts per million,0.03675,0.055,11,47,Parts per billion,0.8625,2.4,6,3.0,Parts per million,0.1,0.1,0,1.0
41,51,80,SE LAFAYETTE/5824 SE LAFAYETTE,Oregon,Multnomah,Portland,2014-11-18,Parts per billion,6.641667,9.7,17,8,Parts per million,0.029292,0.031,0,29,Parts per billion,1.291667,1.6,11,1.0,Parts per million,0.0375,0.1,14,1.0
17,31,4002,1820 S. 51ST AVE.,Illinois,Cook,Cicero,2006-05-09,Parts per billion,25.217391,44.0,5,42,Parts per million,0.024125,0.037,9,31,Parts per billion,6.173913,12.0,6,17.0,Parts per million,0.079167,0.1,0,1.0
6,87,3, Center St,California,Santa Cruz,Davenport,2003-06-09,Parts per billion,1.75,5.0,6,5,Parts per million,0.036333,0.039,10,33,Parts per billion,0.125,1.0,0,1.0,Parts per million,0.3,0.3,0,3.0
24,33,30,"Howard University's Beltsville Laboratory, 12003 Old Baltimore Pike",Maryland,Prince George's,Beltsville,2012-10-25,Parts per billion,4.983333,11.1,0,10,Parts per million,0.039042,0.046,8,39,Parts per billion,0.05,0.5,0,0.0,Parts per million,0.225,0.3,0,3.0
6,37,4002,"3648 N. LONG BEACH BLVD., LONG BEACH",California,Los Angeles,Long Beach,2009-07-23,Parts per billion,12.130435,19.0,13,18,Parts per million,0.026125,0.033,10,28,Parts per billion,0.956522,2.0,10,3.0,Parts per million,0.25,0.3,0,3.0
37,119,41,1130 EASTWAY DRIVE,North Carolina,Mecklenburg,Charlotte,2014-11-21,Parts per billion,16.017391,32.3,4,30,Parts per million,0.024333,0.039,10,36,Parts per billion,0.731818,1.8,9,1.0,Parts per million,0.279167,0.5,8,6.0
20,209,21,"1210 N. 10TH ST.,JFK RECREATION CENTER",Kansas,Wyandotte,Kansas City,2015-12-06,Parts per billion,13.166667,26.5,19,25,Parts per million,0.011042,0.02,9,19,Parts per billion,1.358333,2.3,21,3.0,Parts per million,0.3625,0.7,22,8.0
6,71,2002,"14360 ARROW BLVD., FONTANA",California,San Bernardino,Fontana,2009-03-13,Parts per billion,31.73913,40.0,21,38,Parts per million,0.017583,0.035,10,30,Parts per billion,1.521739,3.0,16,4.0,Parts per million,0.429167,0.6,7,7.0
5,119,7,PIKE AVE AT RIVER ROAD,Arkansas,Pulaski,North Little Rock,2014-07-28,Parts per billion,4.145833,11.3,22,10,Parts per million,0.029333,0.042,9,39,Parts per billion,0.4,0.6,5,0.0,Parts per million,0.366667,0.5,0,6.0
5,119,7,PIKE AVE AT RIVER ROAD,Arkansas,Pulaski,North Little Rock,2011-09-30,Parts per billion,5.770833,18.3,23,17,Parts per million,0.027458,0.035,9,30,Parts per billion,0.5375,0.6,1,0.0,Parts per million,0.408333,0.5,0,6.0
48,309,1037,4472 Mazanec Rd,Texas,McLennan,Waco,2014-08-08,Parts per billion,0.816667,2.5,10,2,Parts per million,0.030167,0.046,11,43,Parts per billion,0.391667,1.0,20,1.0,Parts per million,0.1,0.1,0,1.0
42,3,10,CARNEGIE SCIENCE CENTER - 1 ALLEGHENY RD,Pennsylvania,Allegheny,Pittsburgh,2006-08-06,Parts per billion,12.291667,29.0,0,27,Parts per million,0.038917,0.056,9,47,Parts per billion,8.083333,31.0,11,44.0,Parts per million,0.754167,1.0,5,11.0
23,3,1100,"8 NORTHERN ROAD, PRESQUE ISLE, ME 04769",Maine,Aroostook,Presque Isle,2010-08-25,Parts per billion,1.617391,3.5,6,3,Parts per million,0.023125,0.03,8,25,Parts per billion,0.1,0.3,6,0.0,Parts per million,0.1,0.1,6,1.0
6,13,1002,5551 BETHEL ISLAND RD,California,Contra Costa,Bethel Island,2016-03-12,Parts per billion,1.695652,3.1,20,3,Parts per million,0.026417,0.034,11,31,Parts per billion,1.2,1.3,21,1.0,Parts per million,0.354167,0.5,23,6.0
6,37,1103,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,2006-10-21,Parts per billion,50.652174,70.0,20,68,Parts per million,0.010292,0.029,10,25,Parts per billion,4.391304,7.0,14,10.0,Parts per million,1.408333,1.9,2,22.0
45,19,46,390 BULLS ISLAND ROAD (AWENDAW) [Cape Romain],South Carolina,Charleston,Not in a city,2006-10-20,Parts per billion,2.041667,4.0,18,4,Parts per million,0.027917,0.042,9,36,Parts per billion,0.375,2.0,14,3.0,Parts per million,0.1,0.1,0,1.0
51,59,5,CUB RUN LEE RD CHANT.(CUBRUN TREAT PLANT,Virginia,Fairfax,Not in a city,2009-03-17,Parts per billion,11.318182,22.0,8,21,Parts per million,0.02125,0.035,10,30,Parts per billion,0.826087,3.0,2,4.0,Parts per million,0.4,0.4,0,5.0
12,95,2002,MORRIS BLVD.,Florida,Orange,Winter Park,2002-06-21,Parts per billion,5.0,11.0,6,10,Parts per million,0.014833,0.023,10,19,Parts per billion,0.0,0.0,0,0.0,Parts per million,0.2,0.3,11,3.0
6,37,1103,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,2009-04-06,Parts per billion,34.625,47.0,5,44,Parts per million,0.025762,0.044,10,37,Parts per billion,0.391304,2.0,14,3.0,Parts per million,0.929167,1.2,0,14.0
17,163,10,13TH & TUDOR,Illinois,Saint Clair,East Saint Louis,2005-03-07,Parts per billion,6.875,16.0,8,15,Parts per million,0.026583,0.035,0,30,Parts per billion,14.666667,103.0,7,113.0,Parts per million,0.4,0.4,0,5.0
6,37,1002,"228 W. PALM AVE., BURBANK",California,Los Angeles,Burbank,2000-09-13,Parts per billion,56.26087,115.0,11,104,Parts per million,0.017875,0.048,10,41,Parts per billion,0.0,0.0,0,0.0,Parts per million,1.345833,2.1,11,24.0
6,83,2004,"128 S 'H' ST, LOMPOC",California,Santa Barbara,Lompoc,2010-01-14,Parts per billion,8.0,23.0,20,22,Parts per million,0.023958,0.039,10,33,Parts per billion,1.0,1.0,0,1.0,Parts per million,0.125,0.2,8,2.0
9,1,9003,SHERWOOD ISLAND STATE PARK,Connecticut,Fairfield,Westport,2008-09-15,Parts per billion,4.583333,14.0,18,13,Parts per million,0.026333,0.038,9,32,Parts per billion,0.068182,0.9,4,0.0,Parts per million,0.108333,0.2,0,2.0
21,19,17,"FIVCO HEALTH DEPARTMENT, 2924 HOLT STREET",Kentucky,Boyd,Ashland,2002-04-17,Parts per billion,13.0,28.0,7,26,Parts per million,0.026417,0.046,9,39,Parts per billion,2.0,7.0,7,10.0,Parts per million,0.575,1.0,0,11.0
39,35,60,E. 14TH & ORANGE,Ohio,Cuyahoga,Cleveland,2011-05-20,Parts per billion,17.869565,40.0,23,38,Parts per million,0.022792,0.039,13,33,Parts per billion,4.782609,18.0,18,26.0,Parts per million,0.383333,0.5,7,6.0
36,101,3,"8301 ACKERSON ROAD, Pinnacle State Park",New York,Steuben,Not in a city,2010-06-15,Parts per billion,0.4,3.5,21,3,Parts per million,0.034083,0.042,12,36,Parts per billion,0.083333,0.8,22,0.0,Parts per million,0.104167,0.2,0,2.0
23,3,1100,"8 NORTHERN ROAD, PRESQUE ISLE, ME 04769",Maine,Aroostook,Presque Isle,2012-08-19,Parts per billion,0.945833,3.6,18,3,Parts per million,0.0125,0.023,10,19,Parts per billion,0.683333,1.0,7,1.0,Parts per million,0.2,0.2,0,2.0
6,83,4003,"STS POWER PLANT, VANDENBERG AFB",California,Santa Barbara,Vandenberg Air Force Base,2010-02-25,Parts per billion,1.043478,2.0,9,2,Parts per million,0.03425,0.038,11,32,Parts per billion,0.0,0.0,0,0.0,Parts per million,0.125,0.2,12,2.0
6,83,2011,"380 N FAIRVIEW AVENUE, GOLETA",California,Santa Barbara,Goleta,2004-04-14,Parts per billion,7.086957,17.0,6,16,Parts per million,0.035208,0.049,11,42,Parts per billion,0.636364,1.0,3,1.0,Parts per million,0.275,0.3,6,3.0
5,119,7,PIKE AVE AT RIVER ROAD,Arkansas,Pulaski,North Little Rock,2007-11-05,Parts per billion,8.333333,19.0,2,18,Parts per million,0.036917,0.049,9,42,Parts per billion,4.043478,6.0,10,9.0,Parts per million,0.675,0.7,0,8.0
17,163,10,13TH & TUDOR,Illinois,Saint Clair,East Saint Louis,2011-01-06,Parts per billion,18.565217,27.0,22,25,Parts per million,0.011792,0.021,9,18,Parts per billion,1.608696,5.0,10,7.0,Parts per million,0.5125,0.6,1,7.0
8,1,3001,3174 E. 78TH AVE.,Colorado,Adams,Welby,2009-01-20,Parts per billion,28.73913,39.0,8,37,Parts per million,0.00725,0.018,10,15,Parts per billion,3.826087,14.0,12,20.0,Parts per million,0.725,1.1,7,13.0
8,57,3,"Walden, Colorado - Chandler Ranch",Colorado,Jackson,Not in a city,2014-04-19,Parts per billion,1.040909,2.7,5,2,Parts per million,0.034917,0.051,8,47,Parts per billion,0.154545,0.3,8,0.0,Parts per million,0.133333,0.2,0,2.0
6,37,4002,"3648 N. LONG BEACH BLVD., LONG BEACH",California,Los Angeles,Long Beach,2004-10-31,Parts per billion,34.521739,52.0,18,49,Parts per million,0.003,0.003,23,3,Parts per billion,8.217391,16.0,13,23.0,Parts per million,1.016667,1.4,6,16.0
6,67,6,"DEL PASO-2701 AVALON DR, SACRAMENTO",California,Sacramento,Arden-Arcade,2008-02-11,Parts per billion,20.826087,36.0,20,34,Parts per million,0.011625,0.028,10,24,Parts per billion,0.434783,1.0,0,1.0,Parts per million,1.125,1.8,7,20.0
42,129,8,DONOHOE ROAD - PENN DOT MAINT DIST BLDG,Pennsylvania,Westmoreland,Greensburg,2005-10-30,Parts per billion,16.708333,29.0,17,27,Parts per million,0.012333,0.025,9,21,Parts per billion,9.458333,30.0,19,43.0,Parts per million,0.041667,0.1,0,1.0
8,1,3001,3174 E. 78TH AVE.,Colorado,Adams,Welby,2001-07-20,Parts per billion,28.913043,55.0,20,52,Parts per million,0.021792,0.049,10,42,Parts per billion,1.347826,10.0,20,14.0,Parts per million,0.445833,0.6,5,7.0
15,3,10,2052 LAUWILIWILI ST,Hawaii,Honolulu,Not in a city,2012-05-24,Parts per billion,2.043478,5.0,5,5,Parts per million,0.022625,0.029,6,25,Parts per billion,0.1125,0.2,0,0.0,Parts per million,0.8,0.8,0,9.0
42,7,14,EIGHT STREET AND RIVER ALLEY,Pennsylvania,Beaver,Beaver Falls,2008-07-02,Parts per billion,12.434783,22.0,8,21,Parts per million,0.038625,0.061,10,54,Parts per billion,6.391304,25.0,9,36.0,Parts per million,0.079167,0.2,7,2.0
42,133,8,HILL ST.,Pennsylvania,York,York,2009-06-27,Parts per billion,6.375,18.0,5,17,Parts per million,0.031667,0.042,9,36,Parts per billion,1.708333,6.0,13,9.0,Parts per million,0.270833,0.4,5,5.0
34,7,3,COPEWOOD E. DAVIS STS; TRAILER,New Jersey,Camden,Camden,2006-04-05,Parts per billion,13.25,34.0,6,32,Parts per million,0.029083,0.036,11,31,Parts per billion,1.958333,5.0,0,7.0,Parts per million,0.445833,0.5,0,6.0
42,71,7,ABRAHAM LINCOLN JR HIGH GROFFTOWN RD,Pennsylvania,Lancaster,Lancaster,2005-07-05,Parts per billion,5.625,12.0,6,11,Parts per million,0.040375,0.049,9,42,Parts per billion,4.458333,16.0,7,23.0,Parts per million,0.2875,0.3,0,3.0
35,1,23,4700A SAN MATEO NE,New Mexico,Bernalillo,Albuquerque,2012-03-07,Parts per billion,7.691667,14.8,7,13,Parts per million,0.041167,0.046,11,39,Parts per billion,0.679167,0.9,8,0.0,Parts per million,0.1,0.1,0,1.0
20,107,2,COUNTY RD 1103 .7 MI SOUTH OF K-52,Kansas,Linn,Not in a city,2005-10-15,Parts per billion,2.166667,4.0,7,4,Parts per million,0.026667,0.047,10,40,Parts per billion,0.875,1.0,0,1.0,Parts per million,0.320833,0.4,19,5.0
48,141,37,250 Rim Rd,Texas,El Paso,El Paso,2003-12-31,Parts per billion,35.375,52.0,10,49,Parts per million,0.004105,0.01,8,8,Parts per billion,3.875,7.0,8,10.0,Parts per million,1.175,1.8,0,20.0
36,81,124,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,2005-05-03,Parts per billion,27.333333,44.0,22,42,Parts per million,0.013333,0.024,9,20,Parts per billion,7.958333,23.0,7,33.0,Parts per million,0.466667,0.5,0,6.0
6,59,1003,"2850 MESA VERDE DR EAST, COSTA MESA",California,Orange,Costa Mesa,2004-12-24,Parts per billion,26.652174,42.0,7,40,Parts per million,0.01625,0.034,10,29,Parts per billion,0.73913,2.0,8,3.0,Parts per million,0.5125,1.1,23,13.0
4,19,1028,400 W RIVER ROAD,Arizona,Pima,Tucson,2014-10-01,Parts per billion,8.614286,18.2,7,17,Parts per million,0.033333,0.049,11,45,Parts per billion,0.1125,0.2,7,0.0,Parts per million,0.175,0.2,0,2.0
37,119,41,1130 EASTWAY DRIVE,North Carolina,Mecklenburg,Charlotte,2010-04-04,Parts per billion,10.458333,46.0,21,43,Parts per million,0.04025,0.065,10,67,Parts per billion,0.591667,1.0,8,1.0,Parts per million,0.383333,0.5,22,6.0
44,7,1010,"FRANCIS SCHOOL, 64 BOURNE AVE",Rhode Island,Providence,East Providence,2015-08-01,Parts per billion,7.9375,19.3,0,18,Parts per million,0.035042,0.056,9,54,Parts per billion,0.3,0.6,7,0.0,Parts per million,0.254167,0.4,3,5.0
11,1,41,"420 34th Street N.E.,Washington, DC 20019",District Of Columbia,District of Columbia,Washington,2013-06-19,Parts per billion,11.583333,26.0,23,25,Parts per million,0.025583,0.041,12,35,Parts per billion,1.195652,2.0,14,3.0,Parts per million,0.175,0.2,0,2.0
42,133,8,HILL ST.,Pennsylvania,York,York,2004-08-04,Parts per billion,11.25,27.0,6,25,Parts per million,0.045583,0.067,10,74,Parts per billion,3.916667,13.0,19,19.0,Parts per million,0.454167,0.6,1,7.0
20,209,21,"1210 N. 10TH ST.,JFK RECREATION CENTER",Kansas,Wyandotte,Kansas City,2015-04-27,Parts per billion,14.025,27.6,19,25,Parts per million,0.032583,0.051,10,47,Parts per billion,1.683333,13.5,9,19.0,Parts per million,0.2125,0.3,21,3.0
11,1,41,"420 34th Street N.E.,Washington, DC 20019",District Of Columbia,District of Columbia,Washington,2009-03-10,Parts per billion,20.0,47.0,6,44,Parts per million,0.0255,0.032,20,27,Parts per billion,5.304348,9.0,19,13.0,Parts per million,1.008333,1.1,7,13.0
6,37,1002,"228 W. PALM AVE., BURBANK",California,Los Angeles,Burbank,2013-10-31,Parts per billion,31.472727,54.7,19,51,Parts per million,0.030524,0.051,10,47,Parts per billion,0.236364,1.0,7,1.0,Parts per million,0.633333,0.9,7,10.0
5,119,7,PIKE AVE AT RIVER ROAD,Arkansas,Pulaski,North Little Rock,2011-06-10,Parts per billion,7.4625,13.9,4,12,Parts per million,0.030792,0.045,8,38,Parts per billion,1.566667,2.1,8,3.0,Parts per million,0.433333,0.5,16,6.0
56,13,6001,"90 GAS HILL ROAD, RIVERTON, WY",Wyoming,Fremont,Riverton,2014-12-28,Parts per billion,1.708333,4.0,2,4,Parts per million,0.039292,0.046,11,43,Parts per billion,0.0,0.0,0,0.0,Parts per million,0.0,0.0,0,0.0
6,13,1002,5551 BETHEL ISLAND RD,California,Contra Costa,Bethel Island,2009-01-09,Parts per billion,9.173913,20.0,22,19,Parts per million,0.011667,0.024,9,20,Parts per billion,0.090909,1.0,5,1.0,Parts per million,0.254167,0.4,23,5.0
36,103,9,57 DIVISION STREET,New York,Suffolk,Holtsville,2006-06-29,Parts per billion,8.416667,15.0,9,14,Parts per million,0.040333,0.052,11,44,Parts per billion,0.791667,4.0,9,6.0,Parts per million,0.1,0.1,0,1.0
17,31,63,321 S. FRANKLIN,Illinois,Cook,Chicago,2000-05-13,Parts per billion,14.125,30.0,21,28,Parts per million,0.022042,0.025,12,21,Parts per billion,1.083333,2.0,3,3.0,Parts per million,0.441667,0.6,0,7.0
8,1,3001,3174 E. 78TH AVE.,Colorado,Adams,Welby,2001-03-21,Parts per billion,27.909091,62.0,9,60,Parts per million,0.009208,0.019,12,16,Parts per billion,4.772727,41.0,11,57.0,Parts per million,0.616667,1.1,9,13.0
5,119,7,PIKE AVE AT RIVER ROAD,Arkansas,Pulaski,North Little Rock,2015-03-02,Parts per billion,8.771429,15.6,22,14,Parts per million,0.025875,0.03,10,28,Parts per billion,0.941667,1.2,9,1.0,Parts per million,0.3,0.3,0,3.0
